Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/10/01, 10:35:21,-46.954739,37.853413,96.82,2700,155,-2,0,1
2015/10/01, 10:35:22,-46.954659,37.853462,100.82,756,247,0,9.64,1
2015/10/01, 10:35:23,-46.954723,37.85342,97.43,1512,24,0,7.8,1
2015/10/01, 10:35:24,-46.954765,37.853394,95.49,2232,2,0,5.07,1
2015/10/01, 10:35:25,-46.954662,37.853462,100.75,2628,358,0,12.56,1
2015/10/01, 10:35:26,-46.954674,37.853455,100.2,720,92,0,1.44,1
2015/10/01, 10:35:27,-46.954754,37.853405,96.36,1152,68,0,9.67,1
2015/10/01, 10:35:28,-46.954662,37.853462,100.55,1368,358,0,11.11,1
2015/10/01, 10:35:29,-46.954659,37.853466,100.95,4896,197,0,0.45,1
2015/10/01, 10:35:30,-46.954647,37.85347,101.53,2556,353,0,1.37,1
2015/10/01, 10:35:31,-46.954685,37.853447,99.45,684,267,0,4.57,1
2015/10/01, 10:35:32,-46.954712,37.853466,104.2,324,181,0,3.33,1
2015/10/01, 10:35:33,-46.95472,37.853451,100.87,1044,181,0,1.44,1
2015/10/01, 10:35:35,-46.954838,37.853336,75.45,0,181,0,15.76,1
2015/10/01, 10:35:36,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:37,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:38,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:39,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:40,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:41,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:42,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:43,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:44,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:45,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:46,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:47,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:48,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:49,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:50,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:51,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:52,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:53,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:53,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:54,-46.954838,37.853336,75.45,0,181,0,0,1
2015/10/01, 10:35:55,-46.954712,37.85342,92.62,576,181,0,15.39,1
2015/10/01, 10:35:56,-46.954704,37.85342,93.43,612,181,0,0.89,1
2015/10/01, 10:35:57,-46.954697,37.853405,93.08,1224,181,0,1.38,1
2015/10/01, 10:35:59,-46.954712,37.85339,90.07,0,181,0,2.02,1
2015/10/01, 10:36:00,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:01,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:02,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:03,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:04,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:05,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:06,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:07,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:08,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:09,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:10,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:11,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:12,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:13,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:14,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:15,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:17,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:18,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:19,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:20,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:21,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:22,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:22,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:25,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:26,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:27,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:28,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:29,-46.954712,37.85339,90.07,0,181,0,0,1
2015/10/01, 10:36:30,-46.954712,37.85339,90.07,0,181,0,0,1
