Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/10/03, 21:39:52,-46.876053,37.85844,40.69,540,356,-2,0,1
2015/10/03, 21:39:53,-46.876041,37.858452,42.13,0,356,0,1.62,1
2015/10/03, 21:39:54,-46.876041,37.858452,42.13,0,356,0,0,1
2015/10/03, 21:39:55,-46.876041,37.858452,42.13,0,356,0,0,1
2015/10/03, 21:39:56,-46.876041,37.858452,42.13,0,356,0,0,1
2015/10/03, 21:39:56,-46.876041,37.858452,42.13,0,356,0,0,1
2015/10/03, 21:39:57,-46.876041,37.858452,42.13,0,356,0,0,1
2015/10/03, 21:39:58,-46.876041,37.858452,42.13,0,356,0,0,1
2015/10/03, 21:39:59,-46.876041,37.858452,42.13,0,356,0,0,1
2015/10/03, 21:40:00,-46.876041,37.858452,42.13,0,356,-4,0,1
2015/10/04, 14:23:04,-46.961063,37.857239,24.15,2160,288,-2,0,1
2015/10/04, 15:24:18,-46.961044,37.857193,43.4,792,0,0,4.08,1
2015/10/04, 16:25:34,-46.961052,37.857174,37.79,216,166,0,1.69,1
2015/10/04, 17:25:47,-46.961056,37.857147,43.75,0,213,0,2.1,1
2015/10/04, 18:25:35,-46.961098,37.857178,45.17,0,354,0,5.23,1
2015/10/04, 19:25:05,-46.961082,37.857193,36.16,900,117,0,2.11,1
2015/10/04, 20:24:40,-46.961216,37.857193,45.43,792,5,0,14.9,1
2015/10/04, 21:24:17,-46.961151,37.857227,38.33,0,17,0,7.67,1
2015/10/04, 22:24:32,-46.96104,37.85722,27.78,216,196,0,12.35,1
2015/10/04, 23:31:40,-46.961021,37.857201,19.64,252,132,-4,2.56,1
2015/10/05, 00:32:26,-46.961025,37.857315,48.76,360,150,-2,0,1
2015/10/05, 01:34:04,-46.96109,37.85722,40.27,252,118,0,10.21,1
2015/10/05, 02:42:20,-46.961067,37.857227,57.63,0,346,0,2.61,1
2015/10/05, 03:42:12,-46.961067,37.857193,38.82,0,347,0,2.58,1
2015/10/05, 04:42:09,-46.961128,37.857185,21.62,216,90,0,6.81,1
2015/10/05, 05:42:28,-46.961067,37.857216,36.83,36,39,0,7.18,1
2015/10/05, 06:41:47,-46.961067,37.85722,37.83,0,23,0,0.3,1
2015/10/05, 07:40:53,-46.961037,37.857025,28.17,0,313,0,15.17,1
2015/10/05, 08:40:32,-46.961056,37.857128,30.02,576,199,0,8.1,1
2015/10/05, 09:39:59,-46.961079,37.857178,46.99,0,187,0,4.58,1
2015/10/05, 10:39:56,-46.961002,37.857182,45.38,684,214,0,8.57,1
2015/10/05, 11:40:04,-46.96101,37.857166,40.78,252,238,0,1.51,1
2015/10/05, 12:40:33,-46.960991,37.857197,32.53,756,167,0,3.16,1
2015/10/05, 13:41:12,-46.961117,37.857033,43.2,0,156,0,18.74,1
2015/10/05, 14:42:04,-46.961052,37.857201,47.84,360,152,0,14.66,1
2015/10/05, 15:43:12,-46.96106,37.857216,37.98,0,237,0,1.44,1
2015/10/05, 16:45:17,-46.961079,37.857224,38.97,648,66,0,2.2,1
2015/10/05, 17:51:36,-46.961063,37.857182,38.63,360,249,0,3.65,1
2015/10/05, 18:52:41,-46.961048,37.857204,37.53,0,185,0,2.36,1
2015/10/05, 19:53:02,-46.961117,37.857246,51.5,216,337,0,8.31,1
2015/10/05, 20:52:29,-46.961094,37.857197,47.15,0,285,0,4.51,1
2015/10/05, 21:52:05,-46.961006,37.857246,35.14,0,195,0,10.47,1
2015/10/05, 22:51:35,-46.960941,37.857292,45.83,0,38,0,8.03,1
2015/10/05, 23:51:04,-46.961094,37.857174,34.37,180,165,-4,19.23,1
2015/10/06, 00:50:17,-46.961079,37.857227,47.43,684,101,-2,0,1
2015/10/06, 01:50:34,-46.961052,37.857216,39.26,396,16,0,3.12,1
2015/10/06, 02:53:48,-46.961113,37.857166,44.76,0,200,0,7.77,1
2015/10/06, 03:53:23,-46.961044,37.857224,35.3,0,207,0,8.85,1
2015/10/06, 04:53:05,-46.961098,37.857155,38.85,324,316,0,7.97,1
2015/10/06, 05:56:12,-46.96125,37.857182,30.9,0,180,0,17.03,1
2015/10/06, 06:55:52,-46.960979,37.857239,48.95,1368,7,0,30.44,1
2015/10/06, 07:56:51,-46.961082,37.857159,41.08,756,355,0,12.96,1
2015/10/06, 08:58:06,-46.961029,37.857231,53.54,0,161,0,8.04,1
2015/10/06, 10:00:26,-46.961086,37.857357,26.32,1332,47,0,11.47,1
2015/10/06, 11:04:26,-46.960861,37.857105,8.7,684,110,0,31.49,1
2015/10/06, 12:07:05,-46.961132,37.857166,38.35,756,245,0,30.49,1
2015/10/06, 13:10:28,-46.96106,37.857193,37.01,252,58,0,8.26,1
2015/10/06, 14:13:24,-46.961056,37.857185,38.23,0,108,0,0.75,1
2015/10/06, 15:16:23,-46.961071,37.857189,36.01,108,39,0,1.7,1
2015/10/06, 16:19:58,-46.961071,37.857197,33.38,144,117,0,0.61,1
2015/10/06, 17:22:28,-46.96109,37.857239,38.88,108,33,0,3.82,1
2015/10/06, 18:24:12,-46.961052,37.857212,28.9,0,164,0,4.7,1
2015/10/06, 19:25:05,-46.961063,37.857201,34.64,108,263,0,1.48,1
2015/10/06, 20:25:17,-46.961105,37.857281,41.53,0,46,0,7.66,1
