Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/09/24, 08:36:39,-46.954689,37.853355,80.52,0,345,-2,0,1
2015/09/24, 08:36:40,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:41,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:42,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:43,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:44,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:45,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:46,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:47,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:51,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:52,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:53,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:54,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:54,-46.954689,37.853355,80.52,0,345,0,0,1
2015/09/24, 08:36:55,-46.954689,37.853355,80.52,0,345,-4,0,1
2015/09/25, 07:13:37,-46.963848,37.852058,61.21,1224,330,-2,0,1
2015/09/25, 08:14:22,-46.963688,37.851711,67.32,0,150,0,31.78,1
2015/09/25, 09:15:43,-46.963726,37.851696,56.85,648,23,0,4.38,1
2015/09/25, 10:17:22,-46.963707,37.851719,66.96,432,269,0,2.74,1
2015/09/25, 11:18:53,-46.963871,37.851807,53.96,0,3,0,19.42,1
2015/09/25, 12:20:15,-46.963669,37.851929,108.4,1188,244,0,24.29,1
2015/09/25, 13:21:34,-46.963753,37.851677,68.64,684,206,0,21.28,1
2015/09/25, 14:22:10,-46.96373,37.851707,74.34,0,30,0,3.42,1
2015/09/25, 15:23:27,-46.963707,37.851761,72.73,396,46,0,4.83,1
2015/09/25, 16:24:16,-46.963661,37.851746,65.06,0,296,0,5.24,1
2015/09/25, 17:24:34,-46.963707,37.851707,62.16,0,251,0,5.91,1
2015/09/25, 18:25:13,-46.963821,37.851723,49.35,1944,265,0,12.73,1
2015/09/25, 19:26:51,-46.96368,37.851719,72.56,216,116,0,15.68,1
2015/09/25, 20:28:10,-46.963703,37.851768,76.44,0,134,0,4.51,1
2015/09/25, 21:29:41,-46.963665,37.851742,65.6,0,216,0,4.66,1
2015/09/25, 22:31:28,-46.963799,37.851616,55.02,0,181,0,17.7,1
2015/09/25, 23:32:33,-46.963715,37.851727,68.95,216,316,-4,12.58,1
2015/09/26, 00:33:08,-46.96373,37.851898,125.04,612,39,-2,0,1
2015/09/26, 01:33:50,-46.963104,37.85276,144.76,1548,232,0,95.52,1
2015/09/26, 02:34:33,-46.963753,37.851753,71.59,756,26,0,105.11,1
2015/09/26, 03:34:51,-46.963715,37.851746,68.93,540,195,0,4.26,1
2015/09/26, 04:35:24,-46.963589,37.851849,56.93,180,205,0,16.04,1
2015/09/26, 05:41:03,-46.963715,37.8517,66.96,252,354,0,18,1
2015/09/26, 06:41:08,-46.963711,37.851643,80.79,0,7,0,4.35,1
2015/09/26, 07:41:30,-46.963692,37.851669,64.22,1152,60,0,2.89,1
2015/09/26, 08:50:34,-46.963707,37.851685,70.37,72,155,0,2.06,1
2015/09/26, 09:52:16,-46.963707,37.851742,66.03,0,175,0,4.33,1
2015/09/26, 10:54:22,-46.963593,37.851795,76.15,0,45,0,13.3,1
2015/09/26, 11:57:21,-46.963676,37.851704,68.45,324,183,0,11.53,1
2015/09/26, 12:59:10,-46.963692,37.851707,69.19,0,196,0,1.79,1
2015/09/26, 14:01:03,-46.963696,37.851723,71.56,252,148,0,1.29,1
2015/09/26, 15:06:17,-46.963684,37.851719,76.73,0,307,0,1.37,1
2015/09/26, 16:07:28,-46.963696,37.851711,79.55,0,223,0,1.47,1
2015/09/26, 17:09:32,-46.963673,37.851643,67.4,1656,262,0,5.76,1
2015/09/26, 18:10:27,-46.963688,37.851791,54.42,216,253,0,11.35,1
2015/09/26, 19:10:22,-46.963657,37.851738,65.11,0,354,0,5.3,1
2015/09/26, 20:10:19,-46.963837,37.851688,52.46,324,188,0,20.37,1
2015/09/26, 21:10:27,-46.963696,37.851704,68.5,144,32,0,15.73,1
2015/09/26, 22:10:23,-46.963676,37.851757,64.6,0,218,0,4.6,1
2015/09/26, 23:10:40,-46.963676,37.851734,68.19,0,0,-4,1.75,1
2015/09/27, 00:10:58,-46.96376,37.851639,55.53,0,253,-2,0,1
2015/09/27, 01:11:33,-46.963734,37.851681,63.04,756,43,0,4.3,1
2015/09/27, 02:12:29,-46.963692,37.851639,64.28,0,242,0,5.65,1
2015/09/27, 03:17:07,-46.963722,37.851727,64.65,396,312,0,7.46,1
2015/09/27, 04:17:29,-46.963764,37.851768,56.41,432,157,0,5.61,1
2015/09/27, 05:17:52,-46.963692,37.851723,63.45,360,99,0,8.7,1
2015/09/27, 06:25:30,-46.963711,37.851498,105.83,828,38,0,17.2,1
