Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/10/01, 10:35:20,-46.954662,37.853264,80.41,1728,321,-2,0,1
2015/10/01, 10:35:21,-46.954666,37.853271,79.66,1404,321,0,0.69,1
2015/10/01, 10:35:22,-46.95467,37.853275,79.4,792,321,0,0.54,1
2015/10/01, 10:35:23,-46.954655,37.853252,80.92,0,321,0,2.41,1
2015/10/01, 10:35:24,-46.954655,37.853252,80.92,0,321,0,0,1
2015/10/01, 10:35:25,-46.954655,37.853252,80.92,0,321,0,0,1
2015/10/01, 10:35:26,-46.954655,37.853252,80.92,0,321,0,0,1
2015/10/01, 10:35:27,-46.954655,37.853252,80.92,0,321,0,0,1
2015/10/01, 10:35:28,-46.954655,37.853252,80.92,0,321,-4,0,1
2015/10/01, 12:41:58,-46.949497,37.861179,72.37,4752,35,-2,0,1
2015/10/01, 13:50:59,-46.949535,37.861034,62.68,216,146,0,11.79,1
2015/10/01, 14:51:29,-46.949532,37.861034,75.81,0,151,0,0.33,1
2015/10/01, 15:51:04,-46.949524,37.861084,69.85,0,37,0,3.9,1
2015/10/01, 16:50:05,-46.949501,37.861099,75.61,108,212,0,2.8,1
2015/10/01, 17:48:17,-46.949551,37.861057,64.21,0,241,0,6.41,1
2015/10/01, 18:45:59,-46.949471,37.861057,58.64,0,128,0,8.9,1
2015/10/01, 19:43:53,-46.949535,37.86105,71.7,288,81,0,7.14,1
2015/10/01, 20:41:05,-46.949501,37.861095,76.04,0,238,0,5.1,1
2015/10/01, 21:38:12,-46.949493,37.861107,70.61,0,56,0,1.27,1
2015/10/01, 22:35:28,-46.949291,37.861221,86.8,1080,193,0,24.07,1
2015/10/01, 23:33:29,-46.949631,37.861095,66.37,0,158,-4,39,1
2015/10/02, 00:30:06,-46.949173,37.860855,17,900,164,-2,0,1
2015/10/02, 01:26:50,-46.949604,37.861012,64.79,15264,257,0,49.38,1
2015/10/02, 02:24:05,-46.949566,37.861053,74.38,360,200,0,5.25,1
2015/10/02, 03:20:41,-46.949551,37.861019,72.43,0,309,0,3.07,1
2015/10/02, 04:17:24,-46.949505,37.861004,65.81,0,358,0,5.24,1
2015/10/02, 05:14:52,-46.949539,37.861012,69.78,108,302,0,3.83,1
2015/10/02, 06:11:47,-46.949589,37.86105,61.3,0,308,0,6.26,1
2015/10/02, 07:08:59,-46.949539,37.861095,70.63,0,1,0,6.53,1
2015/10/02, 08:06:59,-46.949505,37.861107,73.66,432,145,0,3.89,1
2015/10/02, 09:05:23,-46.949532,37.861015,70.15,0,34,0,7.6,1
2015/10/02, 10:04:23,-46.949543,37.861076,71.17,0,217,0,4.79,1
2015/10/02, 11:04:34,-46.949554,37.86113,72.37,468,45,0,4.28,1
2015/10/02, 12:04:41,-46.9496,37.861019,52.8,0,0,0,9.86,1
2015/10/02, 13:05:20,-46.94944,37.861301,78.94,0,332,0,27.83,1
2015/10/02, 14:06:04,-46.949543,37.861061,63.75,72,180,0,21.52,1
2015/10/02, 15:05:41,-46.949535,37.86108,72.96,0,12,0,1.69,1
2015/10/02, 16:05:15,-46.949551,37.861027,63.32,288,140,0,4.4,1
2015/10/02, 17:04:34,-46.949543,37.861095,59.44,288,164,0,5.24,1
2015/10/02, 18:02:59,-46.949516,37.861099,57.5,0,213,0,3.02,1
2015/10/02, 19:01:10,-46.949535,37.861042,63.87,216,14,0,4.81,1
2015/10/02, 19:59:35,-46.94952,37.861069,65.88,180,46,0,2.64,1
2015/10/02, 21:01:17,-46.949539,37.861069,72.46,0,324,0,2.11,1
2015/10/02, 21:59:22,-46.949509,37.861073,67.13,1008,356,0,3.35,1
2015/10/02, 22:57:30,-46.949764,37.860912,47.85,0,20,0,30.88,1
2015/10/02, 23:56:05,-46.949471,37.861038,64.66,216,18,-4,33.95,1
2015/10/03, 00:54:17,-46.949509,37.861107,77.15,0,49,-2,0,1
2015/10/03, 01:52:59,-46.949524,37.861061,74.88,576,171,0,3.87,1
2015/10/03, 02:51:16,-46.949516,37.861084,80.09,108,308,0,1.96,1
2015/10/03, 03:49:29,-46.949585,37.861092,59.92,504,26,0,7.7,1
2015/10/03, 04:48:04,-46.949593,37.861099,65.21,576,92,0,1.04,1
2015/10/03, 05:46:07,-46.961964,37.869759,4.4,40248,294,0,1524.55,1
2015/10/03, 06:43:55,-46.926094,37.882881,20.48,0,230,0,4111.07,1
2015/10/03, 07:42:34,-46.926064,37.882813,15.37,468,139,0,6.15,1
2015/10/03, 08:41:22,-46.926067,37.882809,14.3,648,348,0,0.45,1
2015/10/03, 09:39:36,-46.92532,37.88549,-1.25,0,287,0,219.89,1
2015/10/03, 10:37:52,-46.927559,37.881702,17.71,396,211,0,380.43,1
2015/10/03, 11:38:29,-46.911591,37.894493,11.84,56448,133,0,2023.94,1
2015/10/03, 12:43:36,-46.943058,37.872444,35.82,432,272,0,3878.95,1
2015/10/03, 13:42:04,-46.925343,37.883652,7.08,46116,302,0,2145.78,1
2015/10/03, 14:42:22,-46.926086,37.883003,9.97,612,106,0,96.2,1
2015/10/03, 15:43:29,-46.926102,37.882961,11.43,0,351,0,3.65,1
2015/10/03, 16:44:35,-46.926083,37.882988,7.43,900,259,0,2.94,1
2015/10/03, 17:43:47,-46.926121,37.883083,-28.95,684,103,0,8.36,1
2015/10/03, 18:42:29,-46.926098,37.883038,3.08,0,75,0,4.27,1
2015/10/03, 19:41:34,-46.926102,37.882999,5,72,13,0,2.99,1
2015/10/03, 20:47:17,-46.926094,37.882984,3,0,191,0,1.45,1
2015/10/03, 21:45:22,-46.926128,37.882992,-0.76,684,263,0,3.83,1
2015/10/03, 22:43:37,-46.925957,37.883087,14.58,0,210,0,20.34,1
2015/10/03, 23:42:05,-46.92609,37.882957,7.01,252,27,-4,17.78,1
2015/10/04, 00:40:17,-46.926079,37.883011,17.71,0,242,-2,0,1
2015/10/04, 01:38:46,-46.926056,37.883102,16.13,1224,233,0,7.37,1
2015/10/04, 02:37:35,-46.926117,37.882999,12.79,684,125,0,10.35,1
