Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/10/03, 21:33:03,-46.875858,37.858482,5.84,252,345,-2,0,1
2015/10/03, 21:33:04,-46.875889,37.858486,9.2,0,345,0,3.46,1
2015/10/03, 21:33:05,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:06,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:07,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:08,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:09,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:10,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:11,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:12,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:13,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:14,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:15,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:15,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:16,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:17,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:18,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:19,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:20,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:21,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:22,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:23,-46.875889,37.858486,9.2,0,345,0,0,1
2015/10/03, 21:33:24,-46.87598,37.858456,13.02,1872,345,0,10.37,1
2015/10/03, 21:33:26,-46.875977,37.858456,12.8,1332,345,0,0.33,1
2015/10/03, 21:33:26,-46.875965,37.858463,12.86,1332,345,0,1.44,1
2015/10/03, 21:33:28,-46.875957,37.858456,12.97,1692,345,0,1.04,1
2015/10/03, 21:33:29,-46.87595,37.858459,12.96,1548,345,0,0.81,1
2015/10/03, 21:33:30,-46.875954,37.858463,12.8,288,345,0,0.54,1
2015/10/03, 21:33:31,-46.875957,37.858463,12.82,0,345,0,0.33,1
2015/10/03, 21:33:32,-46.875957,37.858463,12.81,0,345,0,0,1
2015/10/03, 21:33:33,-46.875957,37.858463,12.81,0,345,0,0,1
2015/10/03, 21:33:34,-46.875957,37.858463,12.81,0,345,0,0,1
2015/10/03, 21:33:35,-46.875957,37.858463,12.81,0,345,0,0,1
2015/10/03, 21:33:36,-46.875957,37.858463,12.81,0,345,0,0,1
2015/10/03, 21:33:37,-46.875957,37.858463,12.81,0,345,0,0,1
2015/10/03, 21:33:38,-46.875957,37.858463,12.81,0,345,-4,0,1
2015/10/04, 14:56:22,-46.960567,37.854858,49.94,504,32,-2,0,1
2015/10/04, 16:00:17,-46.960606,37.854858,55.36,0,27,0,4.34,1
2015/10/04, 17:03:36,-46.96056,37.854847,41.01,180,166,0,5.18,1
2015/10/04, 18:07:20,-46.96048,37.85487,33.79,360,75,0,9.07,1
2015/10/04, 19:09:36,-46.960514,37.854771,52.25,504,193,0,8.41,1
2015/10/04, 20:11:30,-46.960541,37.85474,65.24,0,352,0,3.81,1
2015/10/04, 21:13:47,-46.960613,37.854603,88.94,0,13,0,13.12,1
2015/10/04, 22:16:41,-46.960491,37.854668,64.13,0,340,0,14.43,1
2015/10/04, 23:19:47,-46.960789,37.854645,61.75,288,160,-4,33.18,1
2015/10/05, 00:22:40,-46.960648,37.854595,29.17,1008,225,-2,0,1
2015/10/05, 01:26:32,-46.960579,37.854836,52.83,216,241,0,19.83,1
2015/10/05, 02:30:23,-46.960556,37.854824,48.64,0,222,-4,2.71,1
