Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/09/15, 17:49:27,-46.954773,37.853218,61.7,108,207,-2,0,1
2015/09/15, 17:49:29,-46.954769,37.853222,61.56,0,207,0,0.54,1
2015/09/15, 17:49:30,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:31,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:32,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:33,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:34,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:35,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:36,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:37,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:38,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:39,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:40,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:41,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:42,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:43,-46.954769,37.853222,61.56,0,207,0,0,1
2015/09/15, 17:49:44,-46.954754,37.853252,66.78,2016,207,0,2.82,1
2015/09/15, 17:49:45,-46.954742,37.853268,66.26,1296,207,0,1.8,1
2015/09/15, 17:49:46,-46.954739,37.853268,65.86,0,207,0,0.33,1
2015/09/15, 17:49:49,-46.954739,37.853268,65.86,0,207,0,0,1
2015/09/15, 17:49:50,-46.954739,37.853268,65.86,0,207,0,0,1
2015/09/15, 17:49:51,-46.954754,37.853275,65.29,1656,207,0,1.75,1
2015/09/15, 17:49:52,-46.954762,37.853279,65.14,2736,149,0,0.94,1
2015/09/15, 17:49:53,-46.954765,37.853283,65.35,2340,149,0,0.45,1
2015/09/15, 17:49:54,-46.954765,37.853291,65.52,1836,149,0,0.61,1
2015/09/15, 17:49:55,-46.954765,37.853294,65.15,1656,149,0,0.23,1
2015/09/15, 17:49:56,-46.954762,37.853298,64.99,972,149,0,0.45,1
2015/09/15, 17:49:57,-46.95475,37.853302,64.91,1404,149,0,1.37,1
2015/09/15, 17:49:58,-46.954746,37.853313,65.17,0,149,0,0.95,1
2015/09/15, 17:49:59,-46.954746,37.853313,65.17,0,149,0,0,1
2015/09/15, 17:50:00,-46.954746,37.853313,65.17,0,149,0,0,1
2015/09/15, 17:50:01,-46.954746,37.853313,65.17,0,149,0,0,1
2015/09/15, 17:50:02,-46.954746,37.853313,65.17,0,149,0,0,1
2015/09/15, 17:50:03,-46.954746,37.853313,65.17,0,149,0,0,1
2015/09/15, 17:50:04,-46.954746,37.853313,65.17,0,149,0,0,1
2015/09/15, 17:50:05,-46.954746,37.853313,65.17,0,149,0,0,1
2015/09/15, 17:50:06,-46.954746,37.853313,65.17,0,149,0,0,1
2015/09/15, 17:50:07,-46.954746,37.853313,65.17,0,149,0,0,1
2015/09/15, 17:50:08,-46.954746,37.853313,65.17,0,149,-4,0,1
2015/09/16, 10:08:59,-46.941975,37.871456,37.41,2772,135,-2,0,1
2015/09/16, 11:08:11,-46.94186,37.871414,42.42,72,105,0,13.18,1
2015/09/16, 11:38:53,-46.941902,37.871407,35.63,360,57,0,4.7,1
2015/09/16, 12:09:43,-46.94186,37.87149,45.17,540,315,0,7.84,1
2015/09/16, 12:40:38,-46.941944,37.871212,-3.59,468,343,0,23.08,1
2015/09/16, 13:11:58,-46.941948,37.871353,1.6,324,170,0,10.71,1
2015/09/16, 13:54:35,-46.942066,37.871143,4.89,504,210,0,20.65,1
2015/09/16, 14:25:44,-46.941952,37.871277,23.59,0,225,0,16.25,1
2015/09/16, 14:56:38,-46.941853,37.871452,64.12,252,13,0,17.25,1
2015/09/16, 15:27:26,-46.942024,37.871357,60.63,396,313,0,20.34,1
2015/09/16, 15:58:34,-46.941929,37.871403,29.49,648,209,0,11.13,1
2015/09/16, 16:29:09,-46.941887,37.871407,36.43,1620,107,0,4.68,1
2015/09/16, 16:59:43,-46.941898,37.871433,31.62,0,181,0,2.32,1
2015/09/16, 17:30:14,-46.941914,37.871429,25.22,0,49,0,1.8,1
2015/09/16, 18:00:43,-46.941952,37.871521,37.77,0,346,0,8.16,1
2015/09/16, 18:31:03,-46.941936,37.871471,34.29,0,59,0,4.19,1
2015/09/16, 19:01:34,-46.942101,37.871334,58.23,360,154,0,21.09,1
2015/09/16, 19:33:04,-46.941887,37.871407,42.01,180,49,0,24.43,1
2015/09/16, 20:04:28,-46.94194,37.871357,39.54,36,226,0,7.01,1
2015/09/16, 20:35:54,-46.94186,37.871399,39.11,0,60,0,9.45,1
2015/09/16, 21:07:25,-46.941944,37.871449,48.01,0,182,0,10.08,1
2015/09/16, 21:38:47,-46.941906,37.871452,44.12,828,174,0,4.23,1
2015/09/16, 22:10:06,-46.941963,37.871407,40.93,0,90,0,7.2,1
2015/09/16, 22:41:52,-46.941879,37.871479,55.67,756,61,0,10.82,1
2015/09/16, 23:13:06,-46.941902,37.87141,40.21,0,189,0,5.83,1
2015/09/16, 23:44:25,-46.941853,37.871445,44.7,0,24,-4,6.06,1
2015/09/17, 00:15:40,-46.941914,37.871349,44.9,504,236,-2,0,1
2015/09/17, 00:47:05,-46.941921,37.871395,40.17,576,99,0,3.58,1
2015/09/17, 01:20:01,-46.941936,37.871387,39.56,432,241,0,1.78,1
2015/09/17, 01:50:59,-46.94191,37.871414,42.68,0,166,0,3.54,1
2015/09/17, 02:22:04,-46.941883,37.871506,43.32,252,294,0,7.6,1
2015/09/17, 02:53:54,-46.941891,37.87149,42.88,144,249,0,1.51,1
2015/09/17, 03:26:00,-46.941898,37.871326,31.01,468,338,0,12.47,1
2015/09/17, 04:13:27,-46.941853,37.871296,35.26,288,311,0,5.5,1
2015/09/17, 04:58:20,-46.941879,37.871342,36.51,1440,140,0,4.53,1
2015/09/17, 05:45:37,-46.941883,37.871387,47.43,0,75,0,3.45,1
2015/09/17, 06:34:46,-46.941853,37.871807,47.11,864,87,0,32.06,1
2015/09/17, 07:06:04,-46.941917,37.871407,36.19,396,51,0,31.19,1
2015/09/17, 07:52:10,-46.941921,37.871384,38.2,180,358,0,1.8,1
2015/09/17, 08:23:02,-46.941887,37.871403,36.66,0,246,0,4.05,1
2015/09/17, 08:54:07,-46.941921,37.871304,38.69,684,318,0,8.41,1
2015/09/17, 09:25:58,-46.941883,37.871403,40.95,108,288,0,8.62,1
2015/09/17, 10:05:14,-46.941914,37.871441,46.02,0,38,0,4.49,1
2015/09/17, 10:37:01,-46.941895,37.871407,29.38,432,294,0,3.34,1
2015/09/17, 11:09:12,-46.941891,37.871368,35.96,0,68,0,2.99,1
2015/09/17, 11:41:45,-46.942032,37.871284,21.81,396,227,0,16.93,1
2015/09/17, 12:14:05,-46.94191,37.871407,38.88,324,350,0,16.47,1
2015/09/17, 12:49:55,-46.941936,37.871391,33.28,0,310,0,3.14,1
2015/09/17, 13:21:52,-46.941971,37.871342,33.5,1224,208,0,5.38,1
2015/09/17, 13:54:05,-46.94183,37.871468,39.26,576,174,0,18.37,1
2015/09/17, 14:26:24,-46.941833,37.871513,46.71,0,0,0,3.43,1
2015/09/17, 14:58:44,-46.94199,37.871117,43.73,468,237,0,34.76,1
2015/09/17, 15:31:05,-46.941902,37.871414,46.31,144,149,0,24.58,1
2015/09/17, 16:14:31,-46.941895,37.871414,33.12,252,216,0,0.78,1
2015/09/17, 16:45:52,-46.941853,37.871445,37.87,0,49,0,5.23,1
2015/09/17, 17:17:52,-46.941879,37.871395,35,216,330,0,4.77,1
2015/09/17, 17:54:59,-46.94194,37.871376,31.58,0,100,0,6.93,1
2015/09/17, 18:25:52,-46.941921,37.871418,38.14,0,346,0,3.82,1
2015/09/17, 18:56:49,-46.94183,37.871452,41.91,0,193,0,10.44,1
2015/09/17, 19:28:15,-46.941872,37.87146,38.34,432,215,0,4.71,1
2015/09/17, 20:00:03,-46.941872,37.871426,36.58,252,182,0,2.58,1
2015/09/17, 20:37:29,-46.941833,37.871422,40.93,612,25,0,4.35,1
2015/09/17, 21:09:21,-46.941879,37.871418,46.27,576,194,0,5.12,1
2015/09/17, 21:41:13,-46.941856,37.871487,50.61,216,184,0,5.83,1
2015/09/17, 22:13:03,-46.941879,37.871479,46.27,900,80,0,2.63,1
2015/09/17, 22:44:46,-46.941917,37.871559,51.25,0,166,0,7.4,1
2015/09/17, 23:16:28,-46.941883,37.871387,39.45,144,344,0,13.59,1
2015/09/17, 23:51:28,-46.941898,37.871418,37.81,468,51,-4,2.88,1
2015/09/18, 00:22:29,-46.941925,37.871357,26.29,396,225,-2,0,1
2015/09/18, 00:53:41,-46.941971,37.87125,15.16,504,75,0,9.6,1
2015/09/18, 01:25:07,-46.941944,37.871296,22.2,36,195,0,4.61,1
2015/09/18, 01:56:41,-46.941868,37.871567,54.53,0,243,0,22.24,1
2015/09/18, 02:28:10,-46.941853,37.871567,52.11,0,228,0,1.67,1
2015/09/18, 02:59:41,-46.94186,37.87138,35.34,1044,125,0,14.22,1
2015/09/18, 03:31:22,-46.941902,37.871407,41.99,1764,14,0,5.1,1
2015/09/18, 04:09:04,-46.941872,37.871418,47.22,144,303,0,3.44,1
2015/09/18, 04:50:18,-46.941887,37.871445,42.27,0,206,0,2.64,1
2015/09/18, 05:22:00,-46.941795,37.871437,34.86,1260,151,0,10.25,1
2015/09/18, 05:54:00,-46.941769,37.871403,31.86,396,164,0,3.88,1
2015/09/18, 06:33:41,-46.941948,37.872017,92.34,684,35,0,50.68,1
2015/09/18, 07:18:22,-46.941895,37.871403,33.27,792,42,0,46.98,1
2015/09/18, 08:11:53,-46.941879,37.871422,41.58,0,280,0,2.29,1
2015/09/18, 08:42:34,-46.941895,37.871414,39.52,0,96,0,1.88,1
2015/09/18, 09:13:31,-46.941898,37.871426,44.49,0,288,0,0.97,1
2015/09/18, 09:45:25,-46.941898,37.871319,31.65,540,55,0,8.12,1
2015/09/18, 10:21:28,-46.941906,37.871407,50.32,684,43,0,6.74,1
2015/09/18, 11:09:13,-46.941864,37.871414,40.12,360,208,0,4.7,1
2015/09/18, 11:41:15,-46.941872,37.871391,36.33,1836,215,0,1.96,1
2015/09/18, 12:13:58,-46.941895,37.871372,41.33,432,120,0,2.94,1
2015/09/18, 12:52:32,-46.941948,37.871368,34.96,756,51,0,5.9,1
2015/09/18, 13:24:55,-46.941875,37.871468,42.98,0,322,0,11.11,1
2015/09/18, 13:57:19,-46.941883,37.871403,37.71,0,234,0,5.01,1
2015/09/18, 14:30:34,-46.941883,37.871387,36.55,288,239,0,1.21,1
2015/09/18, 15:05:10,-46.941898,37.871315,26.48,0,96,0,5.71,1
2015/09/18, 15:37:41,-46.94191,37.871368,30.15,0,240,0,4.24,1
2015/09/18, 16:09:55,-46.941864,37.87146,44.49,0,257,0,8.66,1
2015/09/18, 16:41:54,-46.941845,37.871429,40.33,0,269,0,3.16,1
2015/09/18, 17:14:04,-46.941879,37.871391,37.9,252,209,0,4.76,1
2015/09/18, 17:45:43,-46.941875,37.871426,41.34,0,59,0,2.69,1
2015/09/18, 18:17:08,-46.941887,37.871441,39.96,0,5,0,1.75,1
2015/09/18, 18:48:11,-46.941925,37.871376,34.19,864,18,0,6.5,1
2015/09/18, 19:19:26,-46.941959,37.871342,33.32,216,34,0,4.58,1
2015/09/18, 19:50:41,-46.941925,37.871361,33.64,360,205,0,4.05,1
2015/09/18, 20:24:05,-46.941872,37.871414,38.99,216,213,0,7.14,1
2015/09/18, 21:03:22,-46.94191,37.871403,40.25,0,118,0,4.31,1
2015/09/18, 21:34:58,-46.941925,37.871433,43.24,396,97,0,2.82,1
2015/09/18, 22:06:03,-46.941925,37.871437,36.61,1224,41,0,0.3,1
2015/09/18, 22:37:23,-46.941944,37.8713,26.1,0,209,0,10.61,1
2015/09/18, 23:09:05,-46.941883,37.871384,32.71,216,238,0,9.31,1
2015/09/18, 23:45:38,-46.941875,37.871376,40.74,0,195,-4,1.08,1
2015/09/19, 00:16:34,-46.941879,37.871368,36.05,720,108,-2,0,1
2015/09/19, 00:47:49,-46.941883,37.871384,47.28,180,193,0,1.29,1
2015/09/19, 01:19:24,-46.941921,37.87133,31.18,864,269,0,5.89,1
2015/09/19, 01:50:51,-46.941948,37.871384,38.25,0,53,0,5.08,1
2015/09/19, 02:22:09,-46.941921,37.871384,39.83,0,97,0,3,1
2015/09/19, 02:54:22,-46.941895,37.871391,42.07,792,68,0,2.94,1
2015/09/19, 03:25:40,-46.941914,37.871326,29.69,540,186,0,5.37,1
2015/09/19, 03:57:02,-46.941917,37.871281,32,684,7,0,3.43,1
2015/09/19, 04:28:44,-46.941906,37.871323,35.27,864,260,0,3.42,1
2015/09/19, 05:00:52,-46.941906,37.871441,35.35,720,50,0,8.96,1
2015/09/19, 05:36:22,-46.941898,37.871399,37.63,0,7,0,3.31,1
2015/09/19, 06:08:06,-46.941963,37.871414,34.22,288,138,0,7.32,1
2015/09/19, 06:39:15,-46.941879,37.871353,31.18,0,74,0,10.43,1
2015/09/19, 07:10:33,-46.941868,37.871395,41.88,360,41,0,3.42,1
2015/09/19, 07:41:39,-46.941921,37.871426,36.03,360,22,0,6.35,1
2015/09/19, 08:13:13,-46.941933,37.871387,38.76,0,30,0,3.25,1
2015/09/19, 08:44:58,-46.941833,37.871449,32.51,1152,339,0,12.07,1
2015/09/19, 09:16:49,-46.941883,37.871403,41.09,0,87,0,6.57,1
2015/09/19, 09:49:02,-46.941895,37.871395,32.82,288,255,0,1.47,1
2015/09/19, 10:20:48,-46.941933,37.871357,51.55,684,15,0,5.12,1
2015/09/19, 10:52:54,-46.941845,37.871422,45.01,0,358,0,10.96,1
2015/09/19, 11:24:55,-46.941811,37.871475,49.81,468,214,0,5.52,1
2015/09/19, 11:57:25,-46.941975,37.871292,23.07,1296,198,0,22.93,1
2015/09/19, 12:30:05,-46.941902,37.871403,42.25,144,298,0,11.7,1
2015/09/19, 13:14:47,-46.941887,37.871407,43.04,0,31,0,1.7,1
2015/09/19, 13:47:29,-46.941895,37.871399,41.18,0,163,0,1.08,1
2015/09/19, 14:20:02,-46.941841,37.871487,42.23,0,0,0,8.98,1
2015/09/19, 14:52:32,-46.941917,37.871368,32.02,216,230,0,12.37,1
2015/09/19, 15:24:30,-46.941849,37.871475,46.28,1368,55,0,11.1,1
2015/09/19, 15:56:30,-46.941795,37.871452,55.01,972,350,0,6.25,1
2015/09/19, 16:28:24,-46.941784,37.87151,51.12,396,35,0,4.57,1
2015/09/19, 17:02:34,-46.941868,37.871403,36.13,36,207,0,12.38,1
2015/09/19, 17:42:05,-46.941898,37.871391,37.54,684,230,0,3.46,1
2015/09/19, 18:13:35,-46.941879,37.871429,41.4,0,176,0,3.58,1
2015/09/19, 18:45:01,-46.941929,37.871403,30.83,0,15,0,5.9,1
2015/09/19, 19:16:35,-46.941944,37.871368,37.25,936,220,0,3.14,1
2015/09/19, 19:48:02,-46.941864,37.871433,39.39,180,183,0,10.17,1
2015/09/19, 20:23:26,-46.941898,37.871391,39.94,0,256,0,4.95,1
2015/09/19, 20:55:11,-46.941891,37.871426,44.07,0,213,0,2.77,1
2015/09/19, 21:26:56,-46.94191,37.871426,40.59,0,221,0,2.11,1
2015/09/19, 21:58:12,-46.941845,37.871666,51.72,0,40,0,19.6,1
2015/09/19, 22:29:05,-46.941856,37.87151,49.78,468,27,0,11.91,1
2015/09/19, 23:00:58,-46.941902,37.871391,41.81,0,76,0,10.38,1
2015/09/19, 23:32:17,-46.941944,37.87138,38.21,252,198,-4,4.74,1
2015/09/20, 00:03:54,-46.941917,37.871376,43.3,0,206,-2,0,1
2015/09/20, 00:35:35,-46.941944,37.871258,22.8,0,306,0,9.45,1
2015/09/20, 01:06:41,-46.941986,37.871189,23.04,756,0,0,7.02,1
2015/09/20, 01:37:38,-46.94183,37.871571,55.17,216,55,0,33.79,1
2015/09/20, 02:08:42,-46.941925,37.871548,144.27,180,15,0,10.71,1
2015/09/20, 02:40:35,-46.941933,37.871407,37.67,288,44,0,10.74,1
2015/09/20, 03:12:23,-46.941895,37.871227,15.42,396,99,0,14.3,1
2015/09/20, 03:55:02,-46.941906,37.871334,40.57,216,88,0,8.21,1
2015/09/20, 04:26:12,-46.941914,37.871357,42.03,360,39,0,1.96,1
2015/09/20, 04:57:59,-46.941872,37.871418,38.53,324,218,0,6.58,1
2015/09/20, 05:45:23,-46.941872,37.871349,29.53,0,169,0,5.24,1
2015/09/20, 06:16:48,-46.941914,37.871426,35.51,0,49,0,7.48,1
