Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/10/01, 10:30:54,-46.954563,37.853401,93.85,0,0,-2,0,1
2015/10/01, 10:30:58,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:30:59,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:00,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:01,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:02,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:03,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:04,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:05,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:06,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:07,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:08,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:09,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:10,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:11,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:12,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:13,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:14,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:15,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:16,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:17,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:18,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:19,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:20,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:21,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:22,-46.954563,37.853401,93.85,0,0,0,0,1
2015/10/01, 10:31:23,-46.954563,37.853401,93.85,0,0,-4,0,1
2015/10/01, 13:31:06,-46.940304,37.867886,62.79,288,218,-2,0,1
2015/10/01, 14:31:36,-46.940163,37.867859,50.41,792,207,0,15.81,1
2015/10/01, 15:31:29,-46.94035,37.867664,125.02,684,172,0,25.53,1
2015/10/01, 16:30:35,-46.940269,37.867912,120.1,0,332,0,20.87,1
2015/10/01, 17:29:29,-46.940231,37.867905,83.97,0,167,0,4.26,1
2015/10/01, 18:28:29,-46.940464,37.867558,76.23,0,6,0,36.95,1
2015/10/01, 19:27:30,-46.94051,37.867683,90.68,72,215,0,10.78,1
2015/10/01, 20:26:46,-46.940521,37.867657,56.34,252,82,0,2.32,1
2015/10/01, 21:25:52,-46.940414,37.867702,75.56,252,107,0,12.38,1
2015/10/01, 22:24:47,-46.940365,37.867725,69.85,0,163,0,5.72,1
2015/10/01, 23:23:35,-46.940636,37.867653,44.26,324,68,-4,30.63,1
2015/10/02, 00:22:17,-46.940548,37.867794,62.88,0,233,-2,0,1
2015/10/02, 01:20:52,-46.940651,37.867821,51.09,360,147,0,11.64,1
2015/10/02, 02:19:59,-46.940563,37.867573,47.55,0,149,0,21.22,1
2015/10/02, 03:19:06,-46.940563,37.867592,53.69,936,42,0,1.44,1
2015/10/02, 04:17:29,-46.940441,37.867725,47.31,0,349,0,16.91,1
2015/10/02, 05:16:12,-46.940632,37.867786,37.68,0,204,0,21.74,1
2015/10/02, 06:14:59,-46.940212,37.867619,49.33,0,195,0,48.39,1
2015/10/02, 07:13:42,-46.940365,37.868019,101.53,540,134,0,34.81,1
2015/10/02, 08:13:17,-46.940628,37.867989,80.94,0,110,0,29.33,1
2015/10/02, 09:13:28,-46.940575,37.867783,48.25,1044,73,0,16.71,1
2015/10/02, 10:13:47,-46.940392,37.867702,40.59,0,91,0,21.26,1
2015/10/02, 11:14:17,-46.940563,37.867874,126.92,108,230,0,23.07,1
2015/10/02, 12:14:59,-46.940189,37.868225,9.35,0,15,0,49.39,1
2015/10/02, 13:15:53,-46.940266,37.868118,46.78,0,174,0,11.8,1
2015/10/02, 14:16:24,-46.939812,37.867748,-47.11,0,311,0,57.77,1
2015/10/02, 15:16:18,-46.940155,37.867565,109.33,864,357,0,40.59,1
2015/10/02, 16:15:46,-46.939968,37.867825,139.46,180,135,0,28.67,1
2015/10/02, 17:14:47,-46.939987,37.867962,104.12,0,334,0,10.61,1
