Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/09/24, 08:42:29,-46.954731,37.853287,61.01,0,202,-2,0,1
2015/09/24, 08:42:30,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:31,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:32,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:33,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:34,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:35,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:36,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:37,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:38,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:39,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:40,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:41,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:42,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:43,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:44,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 08:42:45,-46.954731,37.853287,61.01,0,202,0,0,1
2015/09/24, 11:42:04,-46.960529,37.854511,61.45,216,139,0,651.37,1
2015/09/24, 12:47:42,-46.960541,37.854504,60.25,0,21,0,1.44,1
2015/09/24, 13:53:29,-46.960552,37.85453,63.45,396,31,0,2.32,1
2015/09/24, 14:56:29,-46.960526,37.854527,56.75,0,29,0,2.9,1
2015/09/24, 15:59:05,-46.960594,37.854542,53.51,0,203,0,7.65,1
2015/09/24, 17:01:52,-46.960564,37.854546,62.33,288,229,0,3.35,1
2015/09/24, 18:03:55,-46.960567,37.85453,55.39,360,285,0,1.26,1
2015/09/24, 19:05:23,-46.960522,37.854546,57.74,0,239,0,5.15,1
2015/09/24, 20:07:02,-46.960537,37.854523,59.18,108,177,0,2.41,1
2015/09/24, 21:07:47,-46.960529,37.854542,54.23,0,90,0,1.69,1
2015/09/24, 22:08:47,-46.960506,37.854546,57.86,0,233,0,2.58,1
2015/09/24, 23:10:34,-46.96051,37.854515,62.47,684,45,-4,2.39,1
2015/09/25, 00:16:17,-46.960537,37.854519,100.91,468,107,-2,0,1
2015/09/25, 01:22:04,-46.960594,37.854336,46.67,0,31,0,15.27,1
2015/09/25, 02:23:52,-46.960529,37.854523,57.79,396,68,0,15.93,1
2015/09/25, 03:24:41,-46.960537,37.854542,56.41,0,9,0,1.69,1
2015/09/25, 04:25:41,-46.960522,37.854561,53.88,0,177,0,2.2,1
2015/09/25, 05:27:23,-46.960506,37.854527,56.29,180,155,0,3.13,1
2015/09/25, 06:28:18,-46.960503,37.854527,59.34,0,12,0,0.33,1
2015/09/25, 07:29:41,-46.960552,37.854462,54.44,0,17,0,7.35,1
2015/09/25, 08:31:34,-46.960518,37.854568,58.62,288,143,0,8.89,1
2015/09/25, 09:38:10,-46.960548,37.854572,63.41,1944,76,0,3.35,1
2015/09/25, 10:40:58,-46.960545,37.854538,62.21,432,120,0,2.6,1
2015/09/25, 11:44:04,-46.960556,37.854557,55.98,108,70,0,1.89,1
2015/09/25, 12:46:17,-46.960583,37.854519,61.58,0,292,0,4.16,1
2015/09/25, 13:48:55,-46.960434,37.854725,74.44,684,202,0,22.78,1
2015/09/25, 14:51:34,-46.96051,37.854588,73.19,432,256,0,13.4,1
2015/09/25, 15:53:58,-46.960526,37.854595,63.56,612,74,0,1.86,1
2015/09/25, 16:56:34,-46.960571,37.854572,64.01,216,190,0,5.3,1
2015/09/25, 17:58:22,-46.96056,37.854561,53.97,324,187,0,1.48,1
2015/09/25, 19:00:04,-46.960537,37.854504,61.04,0,192,0,5.03,1
2015/09/25, 20:01:41,-46.960533,37.854515,59.76,1008,154,0,0.95,1
2015/09/25, 21:03:53,-46.960503,37.854561,56.99,612,326,0,4.83,1
2015/09/25, 22:06:31,-46.960503,37.854504,59.32,720,137,0,4.33,1
2015/09/25, 23:08:40,-46.960468,37.854458,60.03,0,217,-4,5.23,1
2015/09/26, 00:10:46,-46.960583,37.854549,64.88,900,72,-2,0,1
2015/09/26, 01:20:27,-46.96056,37.854488,54.97,252,326,0,5.29,1
2015/09/26, 02:22:16,-46.960613,37.85458,67.58,612,152,0,9.14,1
2015/09/26, 03:24:19,-46.960579,37.854523,54.49,144,25,0,5.75,1
2015/09/26, 04:26:41,-46.960552,37.854549,45.43,1080,82,0,3.59,1
2015/09/26, 05:29:27,-46.960564,37.854511,51.34,216,57,0,3.18,1
2015/09/26, 06:30:58,-46.960564,37.854515,54.87,0,88,0,0.3,1
2015/09/26, 07:32:52,-46.960564,37.854477,52.93,0,259,0,2.88,1
2015/09/26, 08:34:43,-46.965015,37.866226,17.63,2952,67,0,1019.76,1
2015/09/26, 09:37:34,-46.969498,37.856251,8.17,1008,63,0,906.32,1
2015/09/26, 10:44:21,-46.956131,37.876957,8.14,24480,334,0,2162.93,1
2015/09/26, 11:46:23,-46.964184,37.855694,17.7,936,112,0,1845.48,1
2015/09/26, 12:48:13,-46.966881,37.852215,2.13,648,57,0,399.54,1
2015/09/26, 13:51:02,-46.969765,37.855225,9.33,2160,163,0,393.71,1
2015/09/26, 14:51:34,-46.969364,37.859852,-0.77,0,56,0,353.91,1
2015/09/26, 15:52:27,-46.958252,37.861282,42.69,612,276,0,1240.35,1
2015/09/26, 16:53:43,-46.961014,37.866283,20.97,14040,310,0,488.23,1
2015/09/26, 18:01:11,-46.967999,37.853474,16.35,1548,102,0,1244.21,1
2015/09/26, 19:01:33,-46.966545,37.851204,9.02,576,251,0,236.24,1
