Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/10/03, 21:33:05,-46.876064,37.858559,44.23,648,138,-2,0,1
2015/10/03, 21:33:11,-46.876072,37.858562,44.71,0,138,0,0.92,1
2015/10/03, 21:33:17,-46.876072,37.858562,44.71,0,138,-4,0,1
2015/10/04, 15:19:35,-46.963451,37.851883,74.84,216,66,-2,0,1
2015/10/04, 16:21:07,-46.96349,37.851925,59.21,576,173,0,5.38,1
2015/10/04, 17:21:21,-46.963421,37.851929,79.93,180,8,0,7.68,1
2015/10/04, 18:21:28,-46.963516,37.851852,64.81,72,83,0,12.07,1
2015/10/04, 19:20:34,-46.963463,37.851913,65.54,0,340,0,7.49,1
2015/10/04, 20:19:46,-46.963417,37.851955,79.99,0,24,0,6.03,1
2015/10/04, 21:19:04,-46.96352,37.85186,67.09,144,47,0,13.53,1
2015/10/04, 22:17:57,-46.963463,37.851902,64.07,36,294,0,7.09,1
2015/10/04, 23:16:45,-46.963501,37.851898,62.84,1116,47,-4,4.24,1
2015/10/05, 00:15:58,-46.963478,37.851879,66.42,0,260,-2,0,1
2015/10/05, 01:15:34,-46.963486,37.85186,62.5,72,154,0,1.69,1
2015/10/05, 02:14:51,-46.96347,37.851917,65.4,180,1,0,4.68,1
2015/10/05, 03:14:11,-46.963493,37.851894,62.67,0,319,0,3.1,1
2015/10/05, 04:14:03,-46.96347,37.851894,61.41,72,141,0,2.56,1
2015/10/05, 05:13:22,-46.96347,37.851894,67.14,0,81,0,0,1
2015/10/05, 06:12:59,-46.963467,37.851871,73.9,0,160,0,1.78,1
2015/10/05, 07:12:52,-46.963478,37.851864,65.28,180,51,0,1.33,1
2015/10/05, 08:11:40,-46.963467,37.85186,71.63,0,168,0,1.26,1
2015/10/05, 09:10:46,-46.963482,37.851871,69.93,0,204,0,1.87,1
2015/10/05, 10:09:52,-46.963493,37.851883,65.48,0,72,0,1.52,1
2015/10/05, 11:09:32,-46.963482,37.851929,67.25,360,225,0,3.7,1
2015/10/05, 12:08:58,-46.96347,37.851841,76.35,0,243,0,6.81,1
2015/10/05, 13:08:41,-46.963387,37.851974,72.3,0,0,0,13.68,1
2015/10/05, 14:09:33,-46.963486,37.851917,68.74,216,281,0,11.83,1
2015/10/05, 15:10:10,-46.963455,37.851933,71.35,0,149,0,3.65,1
2015/10/05, 16:11:08,-46.963493,37.851917,72.99,216,236,0,4.4,1
2015/10/05, 17:13:33,-46.96347,37.851898,66.91,216,147,0,2.94,1
2015/10/05, 18:14:24,-46.963436,37.851856,66.19,756,182,0,4.94,1
2015/10/05, 19:14:40,-46.96349,37.851875,69.97,0,16,0,6.18,1
2015/10/05, 20:15:27,-46.963509,37.851883,72.35,612,152,0,2.2,1
2015/10/05, 21:15:31,-46.963448,37.851894,63.15,324,314,0,6.83,1
2015/10/05, 22:14:52,-46.963497,37.851856,62.75,0,243,0,6.16,1
2015/10/05, 23:14:10,-46.963459,37.851948,53.95,0,223,-4,8.16,1
2015/10/06, 00:13:32,-46.963501,37.852047,80.27,468,53,-2,0,1
2015/10/06, 01:16:33,-46.963509,37.851898,70.7,324,114,0,11.34,1
2015/10/06, 02:15:40,-46.963512,37.851902,68.99,0,342,0,0.45,1
2015/10/06, 03:14:53,-46.963486,37.851856,63.66,0,259,0,4.53,1
2015/10/06, 04:14:33,-46.963436,37.851845,62.89,360,54,0,5.62,1
2015/10/06, 05:18:04,-46.963455,37.851849,66.27,0,299,0,2.13,1
2015/10/06, 06:17:46,-46.963528,37.851841,79.15,396,151,0,8.14,1
2015/10/06, 07:18:33,-46.963474,37.85186,72.14,504,343,0,6.18,1
2015/10/06, 08:19:32,-46.963478,37.851868,70.03,576,143,0,0.75,1
2015/10/06, 09:21:31,-46.963478,37.851913,76.26,648,105,0,3.41,1
2015/10/06, 10:28:16,-46.963531,37.851875,62.53,0,58,0,6.56,1
2015/10/06, 11:31:34,-46.96347,37.851879,70,72,42,0,6.79,1
2015/10/06, 12:33:39,-46.963444,37.851906,65.82,792,237,0,3.54,1
2015/10/06, 13:37:33,-46.96349,37.851898,64.84,108,254,0,5.15,1
2015/10/06, 14:39:33,-46.963459,37.851891,64.61,0,87,0,3.49,1
2015/10/06, 15:41:58,-46.963482,37.851856,69.87,0,335,0,3.69,1
2015/10/06, 16:44:58,-46.963463,37.851879,67.96,468,198,0,2.74,1
2015/10/06, 17:46:23,-46.971184,37.862564,2.58,0,50,0,1180.87,1
2015/10/06, 18:47:07,-46.967712,37.872616,6.89,0,250,0,854.87,1
2015/10/06, 19:47:51,-47.024879,38.09103,7.02,2124,78,0,17742.34,1
2015/10/06, 20:48:52,-47.028797,38.09967,4.83,0,30,0,786.56,1
2015/10/06, 21:49:23,-47.060299,38.085896,8.34,39204,254,0,3655.04,1
2015/10/06, 22:50:01,-47.082504,38.120708,-4.16,1260,168,0,3612.08,1
2015/10/06, 23:50:49,-47.098778,38.132488,6.85,4356,146,-4,2017.41,1
2015/10/07, 00:51:27,-47.117359,38.150745,7.37,4608,106,-2,0,1
2015/10/07, 01:53:49,-47.136589,38.173092,2.68,2772,142,0,2725.9,1
2015/10/07, 02:54:30,-47.155022,38.197338,-10.65,2772,135,0,2750.17,1
2015/10/07, 03:55:26,-47.173424,38.225163,0.4,2808,69,0,2934.64,1
2015/10/07, 04:57:50,-47.219296,38.234093,0.93,102744,184,0,5145.16,1
2015/10/07, 05:59:25,-47.785149,37.872707,11.64,85788,193,0,68526.3,1
2015/10/07, 06:59:31,-47.88781,37.770203,-0.81,3600,72,0,13742.14,1
2015/10/07, 08:00:25,-47.863297,37.777523,200.48,2664,17,0,2779.86,1
2015/10/07, 09:01:49,-47.748722,37.676044,-2.15,3024,351,0,14823.95,1
2015/10/07, 10:01:58,-47.838909,37.549576,16.58,41076,208,0,13777.45,1
2015/10/07, 11:03:20,-48.252033,37.343605,11.58,900,17,0,48421.83,1
2015/10/07, 12:04:50,-48.562363,37.264725,7.36,50292,213,0,34994.89,1
2015/10/07, 13:08:29,-49.233208,37.297062,-1.12,64368,198,0,74632,1
2015/10/07, 14:09:32,-49.803127,37.453587,2.83,69048,159,0,64371.52,1
2015/10/07, 15:11:03,-50.370968,37.641022,-6.42,49500,219,0,64541.53,1
2015/10/07, 16:12:03,-50.971367,37.631344,-2.55,37188,201,0,66764.81,1
2015/10/07, 17:12:31,-51.488705,37.614002,-4.31,54684,226,0,57538.03,1
2015/10/07, 18:11:47,-51.899994,37.880775,0.05,52704,188,0,49291.12,1
2015/10/07, 19:11:51,-52.379574,38.12748,8.51,38160,159,0,55921.4,1
2015/10/07, 20:10:44,-52.538483,38.247746,-0.84,864,0,0,19458.23,1
2015/10/07, 21:09:28,-52.76405,38.396015,-0.77,50688,192,0,27002.59,1
2015/10/07, 22:11:20,-53.221443,38.58746,-10.31,74052,154,0,52448.98,1
2015/10/07, 23:13:25,-53.488567,38.6492,7.34,3996,25,-4,29984.13,1
2015/10/08, 00:12:08,-53.920959,38.65123,-10.14,58752,195,-2,0,1
2015/10/08, 01:12:02,-54.388474,38.619801,2.77,57888,183,0,52025.56,1
2015/10/08, 02:10:34,-54.842632,38.619335,19.06,72540,163,0,50500.07,1
2015/10/08, 03:10:32,-54.858986,38.625698,-0.88,2340,175,0,1863.54,1
2015/10/08, 04:09:19,-55.219311,38.648067,-14.27,81108,147,0,40091.65,1
2015/10/08, 05:08:06,-55.657867,38.650726,-6.8,75348,173,0,48765.49,1
2015/10/08, 06:07:49,-56.138657,38.516033,3.65,55008,216,0,54116.83,1
2015/10/08, 07:06:32,-56.390419,38.324379,0.38,58356,198,0,30393.61,1
2015/10/08, 08:06:57,-56.812183,37.916496,2.81,45936,262,0,53129.07,1
2015/10/08, 09:05:35,-57.221706,37.550896,-2.63,93492,184,0,50629.76,1
2015/10/08, 10:04:22,-57.608559,37.082844,-1.13,68220,222,0,51341.67,1
2015/10/08, 11:04:02,-57.962162,36.517181,-19.01,61416,223,0,51674.53,1
2015/10/08, 12:03:17,-58.29253,35.950176,-1.2,66852,195,0,49575.87,1
2015/10/08, 13:02:33,-58.607777,35.361469,-6.63,67608,161,0,49009.54,1
2015/10/08, 14:02:33,-58.745953,34.806667,-5.87,68544,232,0,35561.31,1
2015/10/08, 15:02:27,-58.931175,33.837379,-3.85,77796,224,0,59451.59,1
2015/10/08, 16:01:54,-59.121792,32.750053,217.99,75672,269,0,65732.93,1
2015/10/08, 17:00:43,-59.189892,31.629286,-1.48,79056,258,0,64341.47,1
2015/10/08, 18:00:11,-59.101162,30.466354,-7.35,75348,283,0,67047.93,1
2015/10/08, 18:59:15,-58.879021,29.452026,1.39,67428,285,0,63138.3,1
2015/10/08, 19:58:27,-58.508858,28.592081,-0.75,60804,292,0,64519.28,1
2015/10/08, 20:57:01,-58.087193,27.936375,8.16,71208,318,0,60550.41,1
2015/10/08, 21:55:55,-57.743481,27.608538,-11.15,41976,323,0,42844.12,1
2015/10/08, 22:57:06,-57.732948,27.614143,-5.41,2844,181,0,1217.55,1
2015/10/08, 23:55:33,-57.523445,27.539993,2.85,7920,25,-4,23710.25,1
2015/10/09, 00:55:36,-57.519333,27.5581,-1.11,2520,109,-2,0,1
2015/10/09, 01:57:50,-57.515015,27.569971,-2.41,2520,277,0,856.2,1
2015/10/09, 02:58:06,-57.508888,27.576103,-56.19,2160,345,0,773.49,1
2015/10/09, 03:58:01,-57.412231,27.33511,-11.02,2160,338,0,17979.66,1
2015/10/09, 05:00:29,-57.412231,27.33511,-11.02,2160,338,0,0,1
2015/10/09, 06:01:56,-56.864471,26.082443,269.6,119484,346,0,97065.49,1
2015/10/09, 07:02:01,-56.486206,25.372753,-0.73,72468,301,0,60403.91,1
2015/10/09, 08:00:45,-55.992889,24.8326,-1.79,73476,332,0,64210.8,1
2015/10/09, 08:59:38,-55.515457,24.403967,3.77,72684,351,0,59478.51,1
2015/10/09, 09:59:32,-54.980488,24.003185,5.8,42876,293,0,64682.69,1
2015/10/09, 10:58:25,-54.555897,23.647156,-37.94,71640,323,0,52445.87,1
2015/10/09, 11:57:57,-54.451221,23.468737,16.21,56376,311,0,16376.21,1
2015/10/09, 12:57:32,-54.316776,23.246914,-16.97,43920,160,0,20731.97,1
2015/10/09, 13:57:21,-54.35247,23.090117,14.4,46368,352,0,10912.85,1
2015/10/09, 14:55:55,-54.415707,23.034075,11.41,40644,194,0,7912.85,1
2015/10/09, 15:56:37,-54.594189,23.043636,1.29,36252,289,0,19855.89,1
2015/10/09, 16:55:43,-54.610523,22.845568,-49.96,40104,187,0,12886.08,1
2015/10/09, 17:55:20,-54.505352,22.546999,3.02,62604,343,0,22525.2,1
2015/10/09, 18:54:20,-54.170784,22.309179,11.53,38376,332,0,40270.22,1
2015/10/09, 19:53:03,-53.751961,22.218042,8.95,35748,356,0,46951.07,1
2015/10/09, 20:51:42,-53.372509,22.211494,-0.81,43344,30,0,42195.35,1
2015/10/09, 21:53:51,-53.189667,22.267164,1.84,324,211,0,20665.23,1
2015/10/09, 22:56:47,-53.189743,22.272589,11.86,3312,12,0,361.54,1
2015/10/09, 23:59:34,-53.189369,22.282463,2.82,1836,119,-4,659.16,1
2015/10/10, 01:01:31,-53.190075,22.292137,5.28,3420,101,-2,0,1
2015/10/10, 02:01:12,-53.190361,22.312202,-18.72,0,174,0,1337.18,1
2015/10/10, 03:02:25,-53.189175,22.330315,2.56,0,290,0,1213.95,1
2015/10/10, 04:04:02,-53.182728,22.341972,3.38,900,323,0,1056.97,1
2015/10/10, 05:05:13,-53.179195,22.352243,-3.6,0,257,0,789.17,1
