Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/09/24, 08:43:03,-46.954735,37.853298,75.31,36,300,-2,0,1
2015/09/24, 08:43:05,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:06,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:07,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:08,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:09,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:10,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:11,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:12,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:13,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:14,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:15,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:15,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:16,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:17,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:18,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:19,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:20,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:21,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:22,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:24,-46.954735,37.853298,75.21,0,300,0,0,1
2015/09/24, 08:43:24,-46.954758,37.853279,76.8,2124,300,0,2.94,1
2015/09/24, 08:43:25,-46.954762,37.853271,77.84,936,300,0,0.75,1
2015/09/24, 08:43:27,-46.954762,37.853275,77.86,504,300,0,0.3,1
2015/09/24, 08:43:28,-46.954762,37.853271,77.54,0,300,0,0.3,1
2015/09/24, 08:43:29,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:30,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:31,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:32,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:33,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:34,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:35,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:36,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:37,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:38,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:39,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:40,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:41,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:42,-46.954762,37.853271,77.54,0,300,0,0,1
2015/09/24, 08:43:43,-46.954762,37.853271,77.54,0,300,0,0,1
