Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2015/09/24, 08:43:05,-46.954742,37.853382,86.26,468,326,-2,0,1
2015/09/24, 08:43:06,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:07,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:08,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:09,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:10,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:11,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:12,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:13,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:14,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:15,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:16,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:17,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:18,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:19,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:20,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:21,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:22,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:23,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:24,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:25,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:26,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:27,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:28,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:29,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:30,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:31,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:32,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:33,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:34,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:35,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:36,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:37,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:38,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:39,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:40,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:41,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:42,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:43,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:44,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:45,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:45,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:46,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:47,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:48,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:49,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:50,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:52,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:52,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:53,-46.954742,37.853382,86.11,0,326,0,0,1
2015/09/24, 08:43:54,-46.954712,37.853363,86.49,3132,8,0,3.63,1
2015/09/24, 08:43:55,-46.954704,37.853363,86.65,2196,3,0,0.89,1
2015/09/24, 08:43:57,-46.9547,37.853359,86.67,1692,3,0,0.54,1
2015/09/24, 08:43:58,-46.954704,37.853359,86.84,576,3,0,0.44,1
2015/09/24, 08:43:59,-46.954708,37.853359,86.88,504,3,0,0.44,1
2015/09/24, 08:44:00,-46.954716,37.853367,87,0,3,0,1.08,1
2015/09/24, 08:44:01,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:02,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:03,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:04,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:05,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:06,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:07,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:08,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:09,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:10,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:11,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:12,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:13,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:14,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:15,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:15,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:16,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:17,-46.954716,37.853367,87,0,3,0,0,1
2015/09/24, 08:44:18,-46.954742,37.853363,86.75,1944,3,0,2.91,1
2015/09/24, 08:44:19,-46.95475,37.853367,86.75,1728,3,0,0.94,1
2015/09/24, 08:44:20,-46.954754,37.853371,86.38,1332,3,0,0.54,1
2015/09/24, 08:44:21,-46.954746,37.853363,86.62,432,3,0,1.08,1
2015/09/24, 08:44:23,-46.954742,37.853363,86.44,0,3,0,0.44,1
2015/09/24, 08:44:24,-46.954742,37.853363,86.44,0,3,0,0,1
2015/09/24, 08:44:24,-46.954742,37.853363,86.44,0,3,0,0,1
2015/09/24, 08:44:26,-46.954742,37.853363,86.44,0,3,0,0,1
2015/09/24, 08:44:26,-46.954742,37.853363,86.44,0,3,0,0,1
2015/09/24, 08:44:28,-46.954739,37.853344,85.65,1980,3,0,1.48,1
2015/09/24, 08:44:29,-46.954739,37.853336,85.7,1728,3,0,0.61,1
2015/09/24, 08:44:30,-46.954739,37.853333,85.65,684,3,0,0.23,1
2015/09/24, 08:44:31,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:32,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:33,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:34,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:35,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:36,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:37,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:38,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:39,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:40,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:41,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:42,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:43,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:44,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:45,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:45,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:47,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:47,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:48,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:49,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:50,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:52,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:52,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:53,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:54,-46.954739,37.853333,85.67,0,3,0,0,1
2015/09/24, 08:44:55,-46.954739,37.853333,84.63,1872,3,0,0,1
2015/09/24, 08:44:57,-46.954739,37.853333,84.53,1188,3,0,0,1
2015/09/24, 08:44:57,-46.954739,37.853333,84.65,396,3,0,0,1
2015/09/24, 08:44:59,-46.954742,37.853333,84.74,0,3,0,0.33,1
2015/09/24, 08:45:00,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:01,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:02,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:03,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:04,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:05,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:06,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:07,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:08,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:09,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:10,-46.954742,37.853333,84.74,0,3,0,0,1
2015/09/24, 08:45:11,-46.954742,37.853333,84.74,0,3,-4,0,1
2015/09/25, 07:37:57,-46.963615,37.852066,40.81,288,106,-2,0,1
2015/09/25, 08:39:30,-46.96413,37.852089,105.64,576,341,0,57.29,1
2015/09/25, 09:41:18,-46.96376,37.852005,80.51,0,145,0,41.63,1
2015/09/25, 10:43:11,-46.963764,37.851807,32.06,0,12,0,15.03,1
2015/09/25, 11:45:20,-47.020912,38.01125,26.62,63936,294,0,13660.98,1
2015/09/25, 12:47:20,-47.096992,38.017441,26.06,61344,153,0,8472.7,1
2015/09/25, 13:51:10,-46.998829,37.798836,6.35,81576,308,0,19836.18,1
2015/09/25, 14:52:01,-47.050976,37.937088,6.85,27288,93,0,11976.67,1
2015/09/25, 15:56:56,-47.050976,37.937088,6.85,27288,93,0,0,1
2015/09/25, 16:58:58,-46.963615,37.851963,71.96,72,161,0,11662.97,1
2015/09/25, 18:00:38,-46.967579,37.84866,36.07,396,35,0,507.06,1
2015/09/25, 19:03:22,-47.060703,37.840111,12.7,49284,345,0,10375.18,1
2015/09/25, 20:05:36,-47.202965,37.595116,4.37,0,167,0,24366.27,1
2015/09/25, 21:07:02,-47.358097,37.355667,13.84,5544,113,0,24976.58,1
2015/09/25, 22:08:05,-47.385887,37.250706,2.87,32436,347,0,8486.67,1
2015/09/25, 23:09:11,-47.551445,37.102123,10.56,37836,237,-4,21532.18,1
2015/09/26, 00:10:56,-47.880272,36.929279,0.23,41508,229,-2,0,1
2015/09/26, 01:13:56,-48.275581,36.782421,-1.51,46656,207,0,45290.1,1
2015/09/26, 02:17:02,-48.673439,36.601749,4.89,29484,241,0,46201.09,1
2015/09/26, 03:17:41,-49.083454,36.472397,-2.33,60192,194,0,46562.53,1
2015/09/26, 04:18:11,-49.48983,36.407921,7.11,45288,200,0,45428.28,1
2015/09/26, 05:19:12,-49.869511,36.353474,1.35,54756,190,0,42399.96,1
2015/09/26, 06:19:51,-50.239117,36.164253,4.03,72792,187,0,43261.61,1
2015/09/26, 07:20:21,-50.64957,35.93515,-11.01,78372,159,0,48437.83,1
2015/09/26, 08:21:49,-51.072868,35.769226,11.38,40968,224,0,48487.82,1
2015/09/26, 09:22:20,-51.535038,35.60181,-0.94,30204,273,0,52692.3,1
2015/09/26, 10:23:07,-51.719009,35.477074,2.72,37692,324,0,22194.8,1
2015/09/26, 11:25:19,-51.72879,35.498234,27.72,3996,177,0,1818.56,1
2015/09/26, 12:30:35,-51.343674,35.395851,-1.58,43848,338,0,43404.48,1
2015/09/26, 13:32:55,-50.997604,35.270149,4.43,58068,352,0,39466.56,1
2015/09/26, 14:34:19,-50.515648,35.16576,-13.48,67356,348,0,54091.79,1
2015/09/26, 15:35:04,-50.046776,35.112839,2.62,32940,286,0,52271.62,1
2015/09/26, 16:35:23,-49.680294,35.180592,3.33,28908,288,0,41039.28,1
2015/09/26, 17:36:49,-49.537479,35.07748,2.61,44856,288,0,17532.37,1
2015/09/26, 18:38:43,-49.517616,34.868156,6.64,29484,287,0,15268.48,1
2015/09/26, 19:40:01,-49.47105,34.712494,-0.29,30276,302,0,12377.56,1
2015/09/26, 20:40:46,-49.169884,34.667236,40,51624,337,0,33648.4,1
2015/09/26, 21:41:32,-48.928097,34.677753,5.63,35676,356,0,26896.41,1
2015/09/26, 22:44:57,-49.052387,34.690907,-1.46,99360,162,0,13853.7,1
2015/09/26, 23:46:20,-49.523792,34.538876,66.68,49896,216,-4,53565,1
2015/09/27, 00:47:05,-49.915936,34.385139,-2.82,48276,144,-2,0,1
2015/09/27, 01:47:38,-49.804821,34.260029,-0.62,28440,326,0,15267.09,1
2015/09/27, 02:47:39,-49.399719,34.151375,9.36,47592,4,0,45720.75,1
2015/09/27, 03:50:01,-49.001274,34.08654,5.78,66924,359,0,44554.78,1
2015/09/27, 04:50:55,-48.61034,33.984333,2.85,47808,332,0,44109.58,1
2015/09/27, 05:51:08,-48.300404,33.83968,5.42,46728,341,0,36076.48,1
2015/09/27, 06:53:37,-48.038879,33.690804,7.55,32616,297,0,31105.5,1
2015/09/27, 07:57:37,-48.020653,33.726585,6.43,4932,69,0,3344.64,1
2015/09/27, 08:58:31,-48.287098,33.925102,2.99,2628,74,0,33085.37,1
2015/09/27, 10:00:42,-48.648643,34.166733,10.13,64512,138,0,43972.2,1
2015/09/27, 11:01:22,-49.044685,34.549675,9.36,72360,148,0,52197.04,1
2015/09/27, 12:02:27,-49.321156,34.817474,0.21,4500,283,0,36385.88,1
2015/09/27, 13:04:55,-49.464123,34.929192,12.83,49680,145,0,17835.23,1
2015/09/27, 14:06:33,-49.773434,35.255505,0.75,31752,205,0,41659.71,1
2015/09/27, 15:08:05,-49.703358,35.364082,5.65,51012,347,0,11027.16,1
2015/09/27, 16:08:45,-49.283684,35.033821,14.88,100440,8,0,52408.35,1
2015/09/27, 17:10:33,-48.829712,34.779743,6.48,77292,354,0,53767.34,1
2015/09/27, 18:15:46,-48.549129,34.704983,2.43,58176,317,0,31678.34,1
2015/09/27, 19:16:20,-48.099091,34.728733,3.41,3384,76,0,50072.74,1
2015/09/27, 20:17:34,-48.107517,34.766544,4.91,4032,109,0,2959.85,1
2015/09/27, 21:18:58,-48.115829,34.810749,4.24,7020,103,0,3409.56,1
2015/09/27, 22:20:27,-48.120129,34.852638,-3.12,0,159,0,3146.12,1
2015/09/27, 23:23:04,-48.121777,34.894035,1.31,2376,164,-4,3078.33,1
2015/09/28, 00:25:41,-48.121365,34.933617,1.87,2664,162,-2,0,1
2015/09/28, 01:29:34,-48.119743,34.968277,-19.71,7128,30,0,2579.12,1
2015/09/28, 02:32:34,-48.117283,34.998516,7.84,4572,111,0,2261.33,1
2015/09/28, 03:36:03,-48.116314,35.02702,1.22,864,91,0,2118.75,1
2015/09/28, 04:39:17,-48.116394,35.051846,-2.86,3600,22,0,1843,1
2015/09/28, 05:42:18,-48.0998,35.144184,3.85,47736,141,0,7099.86,1
2015/09/28, 06:43:32,-47.987038,35.781197,4.13,54540,81,0,48988.01,1
2015/09/28, 07:45:57,-47.868862,36.216713,6.43,68076,47,0,35008.99,1
2015/09/28, 08:46:18,-47.773293,36.520756,-4.34,69876,39,0,25064.57,1
2015/09/28, 09:47:34,-47.613625,36.922863,7.51,78336,73,0,34942.23,1
2015/09/28, 10:48:55,-47.388344,37.408936,15.58,51588,11,0,44280.71,1
2015/09/28, 11:50:04,-47.088264,37.838753,15.46,58896,67,0,46543.87,1
2015/09/28, 12:51:33,-46.976604,37.841713,33.87,42012,188,0,12418.05,1
2015/09/28, 13:55:01,-46.963612,37.851986,70.92,1404,123,0,1641.52,1
2015/09/28, 14:57:59,-46.97044,37.851494,7.86,53100,158,0,760.16,1
2015/09/28, 15:59:02,-46.979736,37.85791,-11.39,58608,162,0,1142.55,1
2015/09/28, 17:02:56,-46.93251,37.99279,10.71,57276,187,0,11505.3,1
2015/09/28, 18:08:28,-46.963573,37.851982,68.13,0,125,0,11232.76,1
2015/09/28, 19:09:09,-46.963646,37.851952,62.49,324,220,0,8.43,1
2015/09/28, 20:10:09,-47.046383,37.888229,-14.04,59724,130,0,9602.38,1
2015/09/28, 21:12:03,-46.994709,37.825249,14.36,43632,75,0,7470.51,1
2015/09/28, 22:12:10,-46.985844,37.826794,12.11,35316,359,0,992.68,1
2015/09/28, 23:12:40,-47.158081,37.914074,-23.46,60336,308,-4,20260.45,1
2015/09/29, 00:15:32,-47.209923,37.823231,-0.44,64260,152,-2,0,1
2015/09/29, 01:18:32,-47.652145,38.146439,0.3,36684,70,0,54854.59,1
2015/09/29, 02:19:02,-47.718151,38.226093,44.76,66312,176,0,9456.32,1
2015/09/29, 03:20:56,-48.151993,38.479359,8.49,54180,158,0,51799.4,1
2015/09/29, 04:21:08,-48.615726,38.813126,3.89,45180,127,0,57152.8,1
2015/09/29, 05:23:07,-49.096558,39.160526,4.31,73944,141,0,59199.49,1
2015/09/29, 06:23:32,-49.586002,39.024315,-0.74,48024,343,0,55311.12,1
2015/09/29, 07:23:47,-49.727104,38.005756,1,118512,255,0,74979.29,1
2015/09/29, 08:25:15,-49.683052,37.731354,0.12,40896,57,0,20331.73,1
2015/09/29, 09:27:13,-49.933678,37.360989,120.98,1296,184,0,38509.47,1
2015/09/29, 10:27:43,-49.995422,36.112823,669.88,135036,237,0,89540.63,1
2015/09/29, 11:31:59,-49.983044,35.718628,7.18,40140,135,0,28214.85,1
2015/09/29, 12:33:33,-49.902405,35.717949,3.72,113616,281,0,8966.78,1
2015/09/29, 13:34:01,-50.022278,35.152397,4.92,900,312,0,42593.56,1
2015/09/29, 14:36:29,-50.422665,34.572784,24.29,59832,169,0,60683.23,1
2015/09/29, 15:39:49,-51.298954,34.648602,-12.88,84348,169,0,97584.08,1
2015/09/29, 16:43:25,-52.16494,34.719814,1.05,110160,195,0,96418.04,1
2015/09/29, 17:43:21,-52.361443,34.718163,-0.86,5544,211,0,21850.43,1
2015/09/29, 18:43:45,-52.747681,34.532867,24.73,75672,229,0,44737.41,1
2015/09/29, 19:45:13,-52.802452,33.456688,0.1,1440,304,0,72646.26,1
2015/09/29, 20:47:20,-52.810963,33.444405,-0.16,9144,166,0,1255.91,1
2015/09/29, 21:56:31,-52.817635,33.433266,-6.02,1476,47,0,1053.96,1
2015/09/29, 22:57:05,-52.9548,32.85149,-3.16,73620,255,0,41908.06,1
2015/09/29, 23:57:05,-53.216396,32.258129,2.59,56952,196,-4,49157.81,1
2015/09/30, 00:57:11,-53.53381,31.831261,-22.93,60012,329,-2,0,1
2015/09/30, 01:58:32,-53.396938,31.584532,16.85,42192,304,0,22324.32,1
2015/09/30, 02:58:39,-52.984192,31.097425,-5.24,71352,322,0,56209.52,1
2015/09/30, 03:58:55,-52.833836,30.672709,3.53,55584,202,0,33025.75,1
